customer_id,gender,age,age_group,city,state,registration_date,customer_tier,total_orders,total_spent
CUST00037790,male,58,56-65,Thane,Maharashtra,2024-02-04,Silver,5,3288.04
CUST00037791,male,27,26-35,Ahmedabad,Gujarat,2023-09-04,Platinum,9,197704.17
CUST00037792,female,20,18-25,Madurai,Tamil Nadu,2023-07-05,Gold,2,26077.8
CUST00037793,female,31,26-35,Durgapur,West Bengal,2024-02-12,Gold,4,49111.02
CUST00037794,female,27,26-35,Mysore,Karnataka,2024-04-05,Platinum,9,345467.29
CUST00037795,male,28,26-35,Sohna,Haryana,2024-02-14,Platinum,6,159014.69
CUST00037796,female,42,36-45,Coimbatore,Tamil Nadu,2023-11-23,Platinum,5,134016.28
CUST00037797,male,53,46-55,Durgapur,West Bengal,2023-11-10,Silver,5,19970.76
CUST00037798,female,22,18-25,Vadodara,Gujarat,2023-11-24,Platinum,5,291875.57
CUST00037799,female,34,26-35,Patiala,Punjab,2023-09-13,Silver,2,12446.15
CUST00037800,female,38,36-45,Udaipur,Rajasthan,2024-04-14,Silver,3,17925.82
CUST00037801,female,19,18-25,Kanpur,UP,2023-11-10,Platinum,5,209016.0
CUST00037802,female,63,56-65,Patiala,Punjab,2023-12-07,Silver,6,9062.03
CUST00037803,male,34,26-35,Agra,UP,2023-08-24,Platinum,4,103109.7
CUST00037804,male,30,26-35,Dwarka,Delhi,2023-09-26,Platinum,4,94839.64
CUST00037805,male,29,26-35,Panipat,Haryana,2023-09-22,Gold,3,28125.66
CUST00037806,female,54,46-55,Mangalore,Karnataka,2024-01-25,Gold,3,28681.56
CUST00037807,male,29,26-35,New Delhi,Delhi,2024-01-02,Platinum,6,487541.23
CUST00037808,female,33,26-35,Kanpur,UP,2023-09-23,Platinum,4,96571.37
CUST00037809,female,27,26-35,New Delhi,Delhi,2023-11-29,Platinum,6,163976.18
CUST00037810,male,33,26-35,Pune,Maharashtra,2023-07-11,Platinum,6,60414.26
CUST00037811,male,42,36-45,Durgapur,West Bengal,2024-02-10,Platinum,4,144296.38
CUST00037812,female,30,26-35,Dwarka,Delhi,2023-07-05,Platinum,9,153091.98
CUST00037813,male,33,26-35,Coimbatore,Tamil Nadu,2024-03-26,Platinum,8,243777.37
CUST00037814,female,27,26-35,Nagpur,Maharashtra,2023-07-08,Platinum,8,314441.07
CUST00037815,male,40,36-45,Sohna,Haryana,2024-05-12,Platinum,9,230522.4
CUST00037816,male,18,18-25,Coimbatore,Tamil Nadu,2024-05-19,Platinum,5,147309.3
CUST00037817,female,41,36-45,Delhi NCR,Delhi,2023-12-02,Platinum,10,203419.28
CUST00037818,male,32,26-35,Kota,Rajasthan,2023-07-27,Platinum,4,81232.81
CUST00037819,male,43,36-45,Nagpur,Maharashtra,2023-07-25,Platinum,4,197004.25
CUST00037820,female,47,46-55,Patiala,Punjab,2024-01-11,Silver,5,15211.71
CUST00037821,female,65,56-65,Chennai,Tamil Nadu,2023-10-28,Silver,3,5449.51
CUST00037822,female,33,26-35,Ahmedabad,Gujarat,2023-08-18,Platinum,4,84119.78
CUST00037823,female,21,18-25,Mumbai,Maharashtra,2023-08-05,Platinum,7,295178.53
CUST00037824,female,41,36-45,Mangalore,Karnataka,2024-02-28,Platinum,9,182021.67
CUST00037825,female,40,36-45,Howrah,West Bengal,2024-01-21,Silver,2,7132.91
CUST00037826,male,19,18-25,Agra,UP,2023-06-17,Silver,5,3565.31
CUST00037827,male,27,26-35,Jaipur,Rajasthan,2024-05-06,Silver,2,14758.38
CUST00037828,female,36,36-45,Mysore,Karnataka,2023-08-13,Platinum,4,159238.47
CUST00037829,female,46,46-55,Mangalore,Karnataka,2024-03-03,Platinum,5,60324.39
CUST00037830,male,61,56-65,Madurai,Tamil Nadu,2023-08-24,Platinum,4,145769.11
CUST00037831,female,38,36-45,Noida,UP,2023-10-28,Platinum,6,256779.28
CUST00037832,male,22,18-25,Alwar,Rajasthan,2023-11-19,Gold,6,21161.37
CUST00037833,male,21,18-25,Surat,Gujarat,2024-03-28,Platinum,4,334492.2
CUST00037834,female,72,65+,Panipat,Haryana,2023-07-25,Platinum,7,114583.62
CUST00037835,male,63,56-65,Rajkot,Gujarat,2023-08-09,Gold,5,36922.89
CUST00037836,male,51,46-55,New Delhi,Delhi,2023-11-01,Silver,2,2730.08
CUST00037837,male,30,26-35,Patiala,Punjab,2023-12-17,Platinum,4,182789.92
CUST00037838,male,33,26-35,Kolkata,West Bengal,2023-11-15,Platinum,4,168280.7
CUST00037839,male,35,26-35,Surat,Gujarat,2023-07-29,Platinum,7,125407.11
CUST00037840,male,54,46-55,Sohna,Haryana,2024-04-18,Silver,6,6401.33
CUST00037841,female,31,26-35,Jodhpur,Rajasthan,2024-02-19,Gold,2,40316.98
CUST00037842,female,37,36-45,Howrah,West Bengal,2023-10-13,Platinum,8,342851.37
CUST00037843,female,42,36-45,Chennai,Tamil Nadu,2024-04-11,Silver,2,7266.96
CUST00037844,male,38,36-45,Howrah,West Bengal,2023-09-16,Platinum,3,166806.87
CUST00037845,female,31,26-35,Jaipur,Rajasthan,2023-06-22,Platinum,5,168994.0
CUST00037846,male,34,26-35,Jodhpur,Rajasthan,2024-05-05,Gold,5,47614.84
CUST00037847,male,21,18-25,Patiala,Punjab,2024-03-26,Gold,8,31994.67
CUST00037848,female,19,18-25,Faridabad,Haryana,2023-07-19,Platinum,3,112130.18
CUST00037849,male,27,26-35,Surat,Gujarat,2024-01-03,Platinum,7,180267.6
CUST00037850,female,63,56-65,Durgapur,West Bengal,2024-01-29,Gold,12,43747.84
CUST00037851,female,70,65+,Jodhpur,Rajasthan,2023-11-20,Platinum,5,53515.67
CUST00037852,male,25,18-25,Amritsar,Punjab,2024-05-21,Platinum,5,157200.51
CUST00037853,female,18,18-25,Jaipur,Rajasthan,2023-11-16,Silver,2,1379.47
CUST00037854,male,46,46-55,Mangalore,Karnataka,2023-07-04,Gold,3,35468.53
CUST00037855,female,38,36-45,Chennai,Tamil Nadu,2023-08-27,Platinum,3,164533.94
CUST00037856,female,24,18-25,Alwar,Rajasthan,2024-02-20,Silver,3,4446.21
CUST00037857,male,23,18-25,Kanpur,UP,2023-07-04,Platinum,3,59157.17
CUST00037858,female,23,18-25,Lucknow,UP,2023-09-03,Silver,5,17239.42
CUST00037859,male,28,26-35,Amritsar,Punjab,2023-06-19,Platinum,8,289781.11
CUST00037860,male,39,36-45,Thane,Maharashtra,2024-03-26,Platinum,5,174166.61
CUST00037861,female,26,26-35,Jodhpur,Rajasthan,2023-11-30,Platinum,9,229821.29
CUST00037862,male,35,26-35,Chennai,Tamil Nadu,2024-04-22,Platinum,6,141438.72
CUST00037863,male,18,18-25,Durgapur,West Bengal,2024-03-21,Platinum,5,75263.85
CUST00037864,male,27,26-35,Rajkot,Gujarat,2024-02-11,Platinum,2,108924.44
CUST00037865,male,22,18-25,Palwal,Haryana,2023-09-10,Platinum,13,184849.05
CUST00037866,male,25,18-25,Surat,Gujarat,2024-05-01,Platinum,8,116816.76
CUST00037867,male,25,18-25,Coimbatore,Tamil Nadu,2024-05-03,Platinum,4,98608.14
CUST00037868,male,21,18-25,Kolkata,West Bengal,2023-09-18,Silver,2,10253.8
CUST00037869,female,33,26-35,Mumbai,Maharashtra,2024-05-28,Platinum,5,173047.58
CUST00037870,male,33,26-35,Kanpur,UP,2024-03-13,Platinum,6,121249.01
CUST00037871,female,19,18-25,Jodhpur,Rajasthan,2024-03-20,Platinum,3,79062.08
CUST00037872,male,31,26-35,Mysore,Karnataka,2023-12-22,Platinum,5,100713.84
CUST00037873,female,31,26-35,Gurugram,Haryana,2024-05-25,Platinum,6,118769.26
CUST00037874,male,33,26-35,Ahmedabad,Gujarat,2023-12-25,Platinum,7,156358.74
CUST00037875,female,19,18-25,Durgapur,West Bengal,2024-01-16,Platinum,11,155444.99
CUST00037876,male,52,46-55,Delhi NCR,Delhi,2024-01-06,Platinum,6,57773.08
CUST00037877,female,26,26-35,Patiala,Punjab,2023-10-25,Platinum,7,339255.15
CUST00037878,male,46,46-55,Coimbatore,Tamil Nadu,2023-11-20,Silver,2,4829.07
CUST00037879,female,43,36-45,Howrah,West Bengal,2023-09-20,Platinum,8,274936.89
CUST00037880,male,27,26-35,Ludhiana,Punjab,2023-12-30,Platinum,5,68980.52
CUST00037881,male,30,26-35,Kota,Rajasthan,2024-05-01,Gold,5,45756.57
CUST00037882,female,43,36-45,Jodhpur,Rajasthan,2023-07-09,Platinum,10,162332.03
CUST00037883,female,65,56-65,Thane,Maharashtra,2024-02-11,Silver,2,4688.03
CUST00037884,male,51,46-55,Ludhiana,Punjab,2024-01-07,Silver,2,4625.09
CUST00037885,female,42,36-45,Thane,Maharashtra,2024-04-19,Platinum,7,321467.74
CUST00037886,female,30,26-35,Jodhpur,Rajasthan,2024-01-28,Platinum,4,102644.79
CUST00037887,female,43,36-45,Lucknow,UP,2023-12-27,Platinum,5,359825.33
CUST00037888,female,36,36-45,Nagpur,Maharashtra,2023-09-12,Platinum,5,85851.51
CUST00037889,male,25,18-25,Mumbai,Maharashtra,2023-10-19,Platinum,6,129629.83
CUST00037890,female,35,26-35,Nagpur,Maharashtra,2023-12-06,Platinum,8,313230.84
CUST00037891,female,27,26-35,Panipat,Haryana,2023-07-30,Gold,2,23257.02
CUST00037892,female,37,36-45,New Delhi,Delhi,2024-04-01,Gold,2,27291.69
CUST00037893,male,43,36-45,Surat,Gujarat,2024-04-19,Platinum,2,122711.74
CUST00037894,female,36,36-45,Nagpur,Maharashtra,2023-10-19,Platinum,6,86898.94
CUST00037895,male,31,26-35,Mysore,Karnataka,2023-12-31,Platinum,5,176805.97
CUST00037896,male,63,56-65,Thane,Maharashtra,2023-11-20,Gold,6,23291.46
CUST00037897,female,23,18-25,Ahmedabad,Gujarat,2023-07-29,Silver,1,8286.24
CUST00037898,male,19,18-25,Dwarka,Delhi,2024-04-01,Gold,4,49594.41
CUST00037899,female,54,46-55,Pune,Maharashtra,2023-10-23,Gold,5,24857.57
CUST00037900,female,18,18-25,Jodhpur,Rajasthan,2024-01-07,Platinum,6,57156.3
CUST00037901,male,32,26-35,Rajkot,Gujarat,2023-10-01,Platinum,7,188103.37
CUST00037902,male,24,18-25,New Delhi,Delhi,2023-09-22,Silver,2,15809.49
CUST00037903,female,29,26-35,Amritsar,Punjab,2023-09-18,Platinum,7,55977.25
CUST00037904,female,44,36-45,Palwal,Haryana,2023-09-25,Platinum,6,140155.66
CUST00037905,male,65,56-65,Faridabad,Haryana,2024-04-26,Gold,5,26101.34
CUST00037906,female,26,26-35,Alwar,Rajasthan,2024-01-26,Platinum,6,146715.11
CUST00037907,female,20,18-25,Panipat,Haryana,2023-08-26,Platinum,4,61090.0
CUST00037908,male,23,18-25,Thane,Maharashtra,2024-04-22,Platinum,9,234128.06
CUST00037909,male,26,26-35,Faridabad,Haryana,2023-11-05,Platinum,6,94333.24
CUST00037910,female,45,36-45,Kanpur,UP,2023-12-08,Silver,3,17861.53
CUST00037911,male,24,18-25,Amritsar,Punjab,2024-05-31,Platinum,2,117618.11
CUST00037912,male,39,36-45,Madurai,Tamil Nadu,2023-09-23,Gold,4,23280.71
CUST00037913,male,35,26-35,Udaipur,Rajasthan,2024-05-20,Platinum,9,355641.79
CUST00037914,female,27,26-35,Dwarka,Delhi,2023-09-24,Platinum,8,123127.24
CUST00037915,male,63,56-65,Sohna,Haryana,2023-08-18,Silver,4,17861.21
CUST00037916,female,23,18-25,New Delhi,Delhi,2023-08-25,Silver,3,12473.29
CUST00037917,male,23,18-25,Nagpur,Maharashtra,2023-12-12,Gold,6,28941.45
CUST00037918,female,51,46-55,Coimbatore,Tamil Nadu,2023-08-04,Silver,4,8974.4
CUST00037919,male,38,36-45,Surat,Gujarat,2023-07-24,Platinum,5,55836.5
CUST00037920,female,34,26-35,Palwal,Haryana,2023-08-18,Platinum,3,91475.1
CUST00037921,male,20,18-25,Vadodara,Gujarat,2024-04-09,Platinum,4,65480.12
CUST00037922,female,43,36-45,Nagpur,Maharashtra,2023-07-17,Gold,3,36818.16
CUST00037923,male,20,18-25,Amritsar,Punjab,2023-06-28,Silver,3,1602.49
CUST00037924,female,23,18-25,Faridabad,Haryana,2023-07-10,Platinum,5,198887.25
CUST00037925,male,62,56-65,Ludhiana,Punjab,2023-07-04,Gold,7,49867.43
CUST00037926,female,42,36-45,Ludhiana,Punjab,2023-06-29,Platinum,5,136783.17
CUST00037927,female,20,18-25,Dwarka,Delhi,2024-01-05,Platinum,6,166430.81
CUST00037928,male,59,56-65,Jodhpur,Rajasthan,2024-03-17,Platinum,2,50523.55
CUST00037929,male,35,26-35,Delhi NCR,Delhi,2024-04-24,Platinum,5,144301.71
CUST00037930,female,46,46-55,Ludhiana,Punjab,2023-12-18,Silver,4,10252.38
CUST00037931,female,41,36-45,Bangalore,Karnataka,2024-05-24,Silver,3,2998.12
CUST00037932,female,28,26-35,Jalandhar,Punjab,2024-05-21,Platinum,7,140035.12
CUST00037933,male,49,46-55,Mumbai,Maharashtra,2024-04-22,Platinum,5,146481.42
CUST00037934,female,38,36-45,Kanpur,UP,2023-10-25,Platinum,7,85358.71
CUST00037935,female,24,18-25,Agra,UP,2024-02-06,Platinum,9,135522.16
CUST00037936,female,29,26-35,Amritsar,Punjab,2024-01-13,Platinum,8,72338.68
CUST00037937,male,18,18-25,Jalandhar,Punjab,2023-10-18,Platinum,6,235975.0
CUST00037938,female,28,26-35,Madurai,Tamil Nadu,2023-11-24,Platinum,6,144040.31
CUST00037939,female,43,36-45,Bangalore,Karnataka,2024-02-14,Platinum,8,245962.03
CUST00037940,male,35,26-35,Ahmedabad,Gujarat,2023-08-30,Platinum,9,171195.81
CUST00037941,male,42,36-45,Patiala,Punjab,2023-09-27,Platinum,3,250361.17
CUST00037942,male,47,46-55,Palwal,Haryana,2024-01-09,Gold,5,31979.49
CUST00037943,male,31,26-35,Rajkot,Gujarat,2024-01-10,Platinum,4,83621.97
CUST00037944,male,27,26-35,Durgapur,West Bengal,2024-02-22,Platinum,7,75074.93
CUST00037945,female,27,26-35,Durgapur,West Bengal,2024-02-12,Platinum,7,142292.99
CUST00037946,male,23,18-25,Nagpur,Maharashtra,2023-08-27,Platinum,6,171954.35
CUST00037947,male,20,18-25,Mumbai,Maharashtra,2023-08-03,Silver,3,14173.47
CUST00037948,male,18,18-25,Coimbatore,Tamil Nadu,2024-04-12,Platinum,10,182181.86
CUST00037949,female,33,26-35,Kota,Rajasthan,2023-10-09,Platinum,6,571613.48
CUST00037950,female,51,46-55,Patiala,Punjab,2024-02-03,Silver,2,4530.42
CUST00037951,male,44,36-45,Chennai,Tamil Nadu,2023-07-23,Platinum,3,135955.29
CUST00037952,male,18,18-25,Rajkot,Gujarat,2023-12-14,Platinum,3,147918.95
CUST00037953,female,24,18-25,Chennai,Tamil Nadu,2023-11-18,Platinum,3,209620.1
CUST00037954,female,24,18-25,Jaipur,Rajasthan,2023-11-15,Silver,1,4848.56
CUST00037955,female,23,18-25,Bangalore,Karnataka,2023-09-01,Silver,6,8237.51
CUST00037956,female,50,46-55,Varanasi,UP,2023-08-28,Silver,1,3088.35
CUST00037957,female,38,36-45,Rajkot,Gujarat,2023-12-20,Platinum,4,138999.03
CUST00037958,male,31,26-35,New Delhi,Delhi,2024-03-05,Platinum,5,108287.63
CUST00037959,female,29,26-35,Jaipur,Rajasthan,2023-06-01,Platinum,8,488775.45
CUST00037960,female,27,26-35,Howrah,West Bengal,2024-05-11,Platinum,3,206321.2
CUST00037961,male,45,36-45,Chennai,Tamil Nadu,2023-07-15,Platinum,6,128377.91
CUST00037962,female,39,36-45,Gurugram,Haryana,2024-05-18,Platinum,6,158832.56
CUST00037963,female,18,18-25,Surat,Gujarat,2023-12-06,Platinum,5,152755.43
CUST00037964,female,31,26-35,Mysore,Karnataka,2024-04-08,Silver,4,16278.94
CUST00037965,female,22,18-25,Patiala,Punjab,2023-11-22,Platinum,6,81880.75
CUST00037966,female,18,18-25,Jodhpur,Rajasthan,2023-12-26,Gold,2,34910.61
CUST00037967,female,23,18-25,Kota,Rajasthan,2023-09-22,Platinum,6,128500.05
CUST00037968,female,36,36-45,Thane,Maharashtra,2023-06-26,Silver,6,18122.45
CUST00037969,male,50,46-55,Kolkata,West Bengal,2023-06-17,Silver,4,6983.93
CUST00037970,female,19,18-25,Agra,UP,2024-02-11,Platinum,8,223123.69
CUST00037971,female,33,26-35,Agra,UP,2024-01-22,Platinum,4,50617.66
CUST00037972,female,29,26-35,Jodhpur,Rajasthan,2023-11-07,Platinum,8,342112.12
CUST00037973,female,31,26-35,Durgapur,West Bengal,2023-12-19,Platinum,6,240930.8
CUST00037974,female,44,36-45,Delhi NCR,Delhi,2024-05-31,Platinum,4,166967.32
CUST00037975,male,53,46-55,Vadodara,Gujarat,2023-07-16,Gold,5,46095.73
CUST00037976,male,32,26-35,Bangalore,Karnataka,2023-12-07,Platinum,3,70020.97
CUST00037977,male,22,18-25,Jaipur,Rajasthan,2023-08-18,Platinum,8,547065.01
CUST00037978,male,61,56-65,Faridabad,Haryana,2023-07-11,Platinum,10,122259.08
CUST00037979,male,22,18-25,Amritsar,Punjab,2023-09-26,Gold,4,32457.06
CUST00037980,male,34,26-35,Howrah,West Bengal,2023-12-26,Platinum,2,57379.69
CUST00037981,female,31,26-35,Palwal,Haryana,2024-05-05,Platinum,3,108856.95
CUST00037982,female,28,26-35,Ludhiana,Punjab,2023-12-10,Platinum,8,263084.66
CUST00037983,male,23,18-25,Lucknow,UP,2023-09-10,Platinum,9,305632.14
CUST00037984,female,45,36-45,New Delhi,Delhi,2024-02-14,Silver,2,19071.06
CUST00037985,female,19,18-25,Faridabad,Haryana,2023-10-31,Gold,2,38225.75
CUST00037986,female,50,46-55,Varanasi,UP,2024-02-02,Gold,5,42091.02
CUST00037987,female,40,36-45,Nagpur,Maharashtra,2023-07-11,Platinum,4,127332.15
CUST00037988,female,41,36-45,Kanpur,UP,2024-05-11,Platinum,5,88740.0
CUST00037989,male,34,26-35,Pune,Maharashtra,2024-01-03,Gold,2,26127.43
CUST00037990,female,26,26-35,Mangalore,Karnataka,2023-11-19,Platinum,10,463991.33
CUST00037991,female,21,18-25,New Delhi,Delhi,2024-02-22,Platinum,4,188348.52
CUST00037992,female,45,36-45,Mumbai,Maharashtra,2024-05-29,Platinum,1,142965.64
CUST00037993,male,33,26-35,New Delhi,Delhi,2023-09-25,Gold,1,26632.37
CUST00037994,male,51,46-55,Mumbai,Maharashtra,2024-02-18,Platinum,10,82466.98
CUST00037995,male,34,26-35,Mumbai,Maharashtra,2023-08-06,Platinum,4,189951.87
CUST00037996,female,31,26-35,Bangalore,Karnataka,2024-04-14,Platinum,4,155484.02
CUST00037997,female,49,46-55,Udaipur,Rajasthan,2024-03-25,Silver,6,9969.19
CUST00037998,male,26,26-35,Amritsar,Punjab,2023-10-05,Platinum,4,123747.06
CUST00037999,male,25,18-25,New Delhi,Delhi,2024-05-20,Platinum,3,220108.98
CUST00038000,female,41,36-45,Thane,Maharashtra,2023-11-21,Platinum,11,243234.27
CUST00038001,male,46,46-55,Nagpur,Maharashtra,2024-05-16,Silver,1,1741.91
CUST00038002,female,49,46-55,Jaipur,Rajasthan,2023-08-13,Platinum,10,107337.97
CUST00038003,male,61,56-65,Mangalore,Karnataka,2023-11-03,Silver,0,0.0
CUST00038004,male,34,26-35,Nagpur,Maharashtra,2023-06-06,Gold,3,43162.72
CUST00038005,female,41,36-45,Amritsar,Punjab,2023-12-28,Platinum,4,270901.7
CUST00038006,female,61,56-65,Mumbai,Maharashtra,2023-08-11,Platinum,8,53708.06
CUST00038007,male,37,36-45,Jalandhar,Punjab,2023-10-16,Platinum,6,193740.01
CUST00038008,male,26,26-35,Kolkata,West Bengal,2023-07-08,Platinum,4,211475.46
CUST00038009,male,38,36-45,Palwal,Haryana,2023-09-19,Platinum,4,53365.21
CUST00038010,male,21,18-25,Patiala,Punjab,2023-09-23,Silver,3,18715.18
CUST00038011,female,33,26-35,Vadodara,Gujarat,2024-04-19,Platinum,4,141396.94
CUST00038012,male,28,26-35,Jodhpur,Rajasthan,2023-12-28,Platinum,7,194784.7
CUST00038013,female,43,36-45,Lucknow,UP,2023-08-02,Platinum,8,158207.98
CUST00038014,male,23,18-25,Madurai,Tamil Nadu,2023-10-15,Platinum,4,87838.97
CUST00038015,female,33,26-35,Varanasi,UP,2023-09-18,Platinum,7,185193.83
CUST00038016,male,29,26-35,Agra,UP,2024-04-29,Gold,5,47896.25
CUST00038017,male,28,26-35,Udaipur,Rajasthan,2023-10-12,Platinum,4,169064.58
CUST00038018,female,31,26-35,Rajkot,Gujarat,2023-07-10,Platinum,5,286675.32
CUST00038019,male,28,26-35,Mangalore,Karnataka,2023-10-11,Platinum,8,246650.1
CUST00038020,female,49,46-55,Agra,UP,2023-07-05,Gold,6,38735.2
CUST00038021,male,40,36-45,Agra,UP,2023-12-20,Platinum,9,247740.19
CUST00038022,male,20,18-25,Kota,Rajasthan,2024-04-08,Platinum,5,71482.91
CUST00038023,female,25,18-25,Dwarka,Delhi,2023-10-02,Silver,3,5912.64
CUST00038024,male,19,18-25,Rajkot,Gujarat,2023-06-04,Platinum,4,230165.52
CUST00038025,male,33,26-35,Surat,Gujarat,2024-03-01,Platinum,6,377043.98
CUST00038026,female,31,26-35,Panipat,Haryana,2023-10-21,Platinum,6,175619.23
CUST00038027,male,41,36-45,Agra,UP,2024-01-21,Platinum,2,66610.82
CUST00038028,female,36,36-45,Delhi NCR,Delhi,2023-06-28,Gold,2,45347.52
CUST00038029,male,22,18-25,Ahmedabad,Gujarat,2024-04-11,Silver,3,12962.66
CUST00038030,male,24,18-25,Ludhiana,Punjab,2023-10-26,Platinum,7,305863.99
CUST00038031,female,37,36-45,Jaipur,Rajasthan,2024-03-30,Platinum,6,144030.59
CUST00038032,female,38,36-45,Jaipur,Rajasthan,2024-03-11,Platinum,7,124696.96
CUST00038033,female,29,26-35,Kolkata,West Bengal,2024-01-20,Platinum,5,194171.53
CUST00038034,female,57,56-65,Lucknow,UP,2024-05-29,Gold,5,42795.59
CUST00038035,female,26,26-35,Jalandhar,Punjab,2023-11-01,Platinum,5,129630.93
CUST00038036,male,21,18-25,Amritsar,Punjab,2024-04-14,Platinum,7,74434.47
CUST00038037,female,19,18-25,Madurai,Tamil Nadu,2024-02-29,Platinum,7,137580.88
CUST00038038,male,35,26-35,Ahmedabad,Gujarat,2024-04-13,Platinum,10,216873.95
CUST00038039,male,56,56-65,New Delhi,Delhi,2023-10-24,Platinum,7,66587.57
CUST00038040,female,26,26-35,Howrah,West Bengal,2024-03-18,Platinum,10,383831.9
CUST00038041,female,36,36-45,Amritsar,Punjab,2023-08-31,Platinum,7,164942.88
CUST00038042,male,24,18-25,Nagpur,Maharashtra,2023-09-01,Platinum,11,285113.32
CUST00038043,male,30,26-35,Gurugram,Haryana,2024-04-06,Platinum,9,312310.02
CUST00038044,female,54,46-55,Mumbai,Maharashtra,2023-09-19,Platinum,7,50068.78
CUST00038045,female,21,18-25,Patiala,Punjab,2023-07-19,Platinum,5,282036.44
CUST00038046,male,39,36-45,Jaipur,Rajasthan,2023-08-28,Platinum,8,555473.78
CUST00038047,female,46,46-55,Panipat,Haryana,2024-04-05,Gold,4,40638.19
CUST00038048,male,25,18-25,Vadodara,Gujarat,2024-01-29,Platinum,10,150582.68
CUST00038049,female,34,26-35,Jalandhar,Punjab,2023-09-23,Gold,2,36564.89
CUST00038050,female,31,26-35,Varanasi,UP,2024-04-20,Platinum,9,207582.65
CUST00038051,female,51,46-55,Surat,Gujarat,2023-10-14,Platinum,7,52192.63
CUST00038052,female,26,26-35,Rajkot,Gujarat,2023-08-05,Platinum,2,118103.32
CUST00038053,female,47,46-55,Jodhpur,Rajasthan,2024-05-03,Platinum,13,107776.68
CUST00038054,male,18,18-25,Kolkata,West Bengal,2023-07-19,Silver,2,11666.56
CUST00038055,female,22,18-25,Ahmedabad,Gujarat,2024-01-06,Platinum,2,90585.98
CUST00038056,female,29,26-35,Rajkot,Gujarat,2024-01-11,Platinum,3,121885.44
CUST00038057,female,51,46-55,Vadodara,Gujarat,2024-05-19,Silver,3,3540.56
CUST00038058,male,34,26-35,Varanasi,UP,2023-12-21,Gold,2,23632.5
CUST00038059,male,19,18-25,Palwal,Haryana,2024-02-06,Platinum,5,63244.62
CUST00038060,female,22,18-25,Panipat,Haryana,2024-05-14,Platinum,9,276362.17
CUST00038061,female,30,26-35,Kota,Rajasthan,2024-01-06,Platinum,6,109533.95
CUST00038062,male,21,18-25,Thane,Maharashtra,2023-10-02,Platinum,2,383754.83
CUST00038063,female,21,18-25,Amritsar,Punjab,2023-08-09,Silver,1,177.18
CUST00038064,male,49,46-55,Thane,Maharashtra,2024-02-25,Silver,0,0.0
CUST00038065,male,26,26-35,Amritsar,Punjab,2024-01-02,Platinum,7,371515.28
CUST00038066,male,27,26-35,Lucknow,UP,2023-11-28,Platinum,4,91957.63
CUST00038067,male,35,26-35,Faridabad,Haryana,2023-06-28,Gold,2,38098.04
CUST00038068,male,51,46-55,Kota,Rajasthan,2024-02-28,Silver,5,10857.54
CUST00038069,male,20,18-25,Surat,Gujarat,2023-12-23,Silver,1,10796.1
CUST00038070,male,23,18-25,Durgapur,West Bengal,2023-11-17,Platinum,4,218419.87
CUST00038071,male,26,26-35,New Delhi,Delhi,2024-02-14,Platinum,7,151785.63
CUST00038072,male,64,56-65,Jalandhar,Punjab,2023-07-07,Platinum,3,117394.95
CUST00038073,female,21,18-25,Madurai,Tamil Nadu,2023-09-08,Gold,4,25813.68
CUST00038074,female,52,46-55,Pune,Maharashtra,2023-09-01,Silver,2,3787.08
CUST00038075,male,42,36-45,Chennai,Tamil Nadu,2024-03-16,Platinum,6,92860.72
CUST00038076,female,58,56-65,Vadodara,Gujarat,2023-08-17,Gold,7,37614.11
CUST00038077,male,31,26-35,Noida,UP,2023-07-24,Silver,2,14867.32
CUST00038078,male,33,26-35,Alwar,Rajasthan,2024-01-16,Platinum,6,181583.37
CUST00038079,female,21,18-25,Palwal,Haryana,2024-02-19,Platinum,6,151380.23
CUST00038080,female,39,36-45,Coimbatore,Tamil Nadu,2023-12-01,Platinum,3,84035.58
CUST00038081,female,24,18-25,Mysore,Karnataka,2024-01-10,Platinum,8,127320.83
